video_id,label,features_path,category
02_07__outside_talking_pan_laughing__O4SXNLRL,fake,processed_fake_vectors/02_07__outside_talking_pan_laughing__O4SXNLRL.npy,fake
03_21__outside_talking_still_laughing__YCSEBZO4,fake,processed_fake_vectors/03_21__outside_talking_still_laughing__YCSEBZO4.npy,fake
01_20__secret_conversation__6UBMLXK3,fake,processed_fake_vectors/01_20__secret_conversation__6UBMLXK3.npy,fake
13_09__walking_down_street_outside_angry__6K90KFOQ,fake,processed_fake_vectors/13_09__walking_down_street_outside_angry__6K90KFOQ.npy,fake
25_20__outside_talking_still_laughing__AMY6M1KL,fake,processed_fake_vectors/25_20__outside_talking_still_laughing__AMY6M1KL.npy,fake
18_26__walk_down_hall_angry__UMEX6HWU,fake,processed_fake_vectors/18_26__walk_down_hall_angry__UMEX6HWU.npy,fake
09_13__podium_speech_happy__30N46VHZ,fake,processed_fake_vectors/09_13__podium_speech_happy__30N46VHZ.npy,fake
23_19__walking_outside_cafe_disgusted__WHQ1229T,fake,processed_fake_vectors/23_19__walking_outside_cafe_disgusted__WHQ1229T.npy,fake
21_07__kitchen_still__K7KXUHMU,fake,processed_fake_vectors/21_07__kitchen_still__K7KXUHMU.npy,fake
20_21__hugging_happy__ZCB5OMEW,fake,processed_fake_vectors/20_21__hugging_happy__ZCB5OMEW.npy,fake
07_12__podium_speech_happy__X9X7FAZG,fake,processed_fake_vectors/07_12__podium_speech_happy__X9X7FAZG.npy,fake
10_22__exit_phone_room__G48B2EQ2,fake,processed_fake_vectors/10_22__exit_phone_room__G48B2EQ2.npy,fake
15_14__walking_and_outside_surprised__OMLZILK3,fake,processed_fake_vectors/15_14__walking_and_outside_surprised__OMLZILK3.npy,fake
14_03__outside_talking_pan_laughing__H0VQHGS3,fake,processed_fake_vectors/14_03__outside_talking_pan_laughing__H0VQHGS3.npy,fake
04_18__kitchen_pan__6J3ZFEJQ,fake,processed_fake_vectors/04_18__kitchen_pan__6J3ZFEJQ.npy,fake
08_28__outside_talking_pan_laughing__HIOU8Z8I,fake,processed_fake_vectors/08_28__outside_talking_pan_laughing__HIOU8Z8I.npy,fake
15_01__talking_angry_couch__02HILKYO,fake,processed_fake_vectors/15_01__talking_angry_couch__02HILKYO.npy,fake
11_21__secret_conversation__T7DK03O1,fake,processed_fake_vectors/11_21__secret_conversation__T7DK03O1.npy,fake
04_12__kitchen_pan__B6YJ9IW1,fake,processed_fake_vectors/04_12__kitchen_pan__B6YJ9IW1.npy,fake
25_06__walk_down_hall_angry__3QQBVBYN,fake,processed_fake_vectors/25_06__walk_down_hall_angry__3QQBVBYN.npy,fake
02_06__walking_and_outside_surprised__O9WOC1KJ,fake,processed_fake_vectors/02_06__walking_and_outside_surprised__O9WOC1KJ.npy,fake
06_15__walking_and_outside_surprised__QRCD27P8,fake,processed_fake_vectors/06_15__walking_and_outside_surprised__QRCD27P8.npy,fake
23_19__walking_down_indoor_hall_disgust__H4SUVFTL,fake,processed_fake_vectors/23_19__walking_down_indoor_hall_disgust__H4SUVFTL.npy,fake
03_21__kitchen_still__V53E3RVB,fake,processed_fake_vectors/03_21__kitchen_still__V53E3RVB.npy,fake
28_08__talking_angry_couch__KXO8S7OP,fake,processed_fake_vectors/28_08__talking_angry_couch__KXO8S7OP.npy,fake
18_25__outside_talking_pan_laughing__AUC0HY5T,fake,processed_fake_vectors/18_25__outside_talking_pan_laughing__AUC0HY5T.npy,fake
18_11__outside_talking_pan_laughing__TRJUIS24,fake,processed_fake_vectors/18_11__outside_talking_pan_laughing__TRJUIS24.npy,fake
07_20__talking_against_wall__KV6Q7D6C,fake,processed_fake_vectors/07_20__talking_against_wall__KV6Q7D6C.npy,fake
02_06__meeting_serious__0M6JNS5D,fake,processed_fake_vectors/02_06__meeting_serious__0M6JNS5D.npy,fake
20_01__outside_talking_still_laughing__6UBMLXK3,fake,processed_fake_vectors/20_01__outside_talking_still_laughing__6UBMLXK3.npy,fake
22_23__outside_talking_still_laughing__W9MT3Q5K,fake,processed_fake_vectors/22_23__outside_talking_still_laughing__W9MT3Q5K.npy,fake
20_25__exit_phone_room__MUS0X71T,fake,processed_fake_vectors/20_25__exit_phone_room__MUS0X71T.npy,fake
23_24__kitchen_still__YR5OVD4S,fake,processed_fake_vectors/23_24__kitchen_still__YR5OVD4S.npy,fake
25_11__walk_down_hall_angry__JX0SAMTC,fake,processed_fake_vectors/25_11__walk_down_hall_angry__JX0SAMTC.npy,fake
09_03__outside_talking_pan_laughing__8DTEGQ54,fake,processed_fake_vectors/09_03__outside_talking_pan_laughing__8DTEGQ54.npy,fake
26_12__podium_speech_happy__BFBNM8FR,fake,processed_fake_vectors/26_12__podium_speech_happy__BFBNM8FR.npy,fake
13_02__secret_conversation__PLNVLO74,fake,processed_fake_vectors/13_02__secret_conversation__PLNVLO74.npy,fake
27_18__walking_down_indoor_hall_disgust__NYHE8D0J,fake,processed_fake_vectors/27_18__walking_down_indoor_hall_disgust__NYHE8D0J.npy,fake
20_01__walk_down_hall_angry__FW94AIMJ,fake,processed_fake_vectors/20_01__walk_down_hall_angry__FW94AIMJ.npy,fake
20_15__secret_conversation__99NHTFBM,fake,processed_fake_vectors/20_15__secret_conversation__99NHTFBM.npy,fake
03_07__walk_down_hall_angry__6PHZRQ4H,fake,processed_fake_vectors/03_07__walk_down_hall_angry__6PHZRQ4H.npy,fake
03_07__exit_phone_room__WPT3Z2KN,fake,processed_fake_vectors/03_07__exit_phone_room__WPT3Z2KN.npy,fake
05_16__walk_down_hall_angry__4MEM6YNQ,fake,processed_fake_vectors/05_16__walk_down_hall_angry__4MEM6YNQ.npy,fake
07_13__exit_phone_room__RVQCPCJF,fake,processed_fake_vectors/07_13__exit_phone_room__RVQCPCJF.npy,fake
13_27__hugging_happy__A1OSUJE9,fake,processed_fake_vectors/13_27__hugging_happy__A1OSUJE9.npy,fake
14_18__kitchen_pan__HYMNQ00Q,fake,processed_fake_vectors/14_18__kitchen_pan__HYMNQ00Q.npy,fake
03_15__meeting_serious__OY4I7ZU8,fake,processed_fake_vectors/03_15__meeting_serious__OY4I7ZU8.npy,fake
17_08__podium_speech_happy__JZYRLJ8T,fake,processed_fake_vectors/17_08__podium_speech_happy__JZYRLJ8T.npy,fake
03_01__kitchen_pan__JZUXXFRB,fake,processed_fake_vectors/03_01__kitchen_pan__JZUXXFRB.npy,fake
02_09__kitchen_pan__6KUOFMZW,fake,processed_fake_vectors/02_09__kitchen_pan__6KUOFMZW.npy,fake
03_09__talking_angry_couch__RCETIXYL,fake,processed_fake_vectors/03_09__talking_angry_couch__RCETIXYL.npy,fake
13_02__secret_conversation__CP5HFV3K,fake,processed_fake_vectors/13_02__secret_conversation__CP5HFV3K.npy,fake
07_06__podium_speech_happy__NMGYPBXE,fake,processed_fake_vectors/07_06__podium_speech_happy__NMGYPBXE.npy,fake
07_02__exit_phone_room__1JCLEEBQ,fake,processed_fake_vectors/07_02__exit_phone_room__1JCLEEBQ.npy,fake
10_22__kitchen_pan__EHARPYBT,fake,processed_fake_vectors/10_22__kitchen_pan__EHARPYBT.npy,fake
02_15__kitchen_pan__SB6PMCO0,fake,processed_fake_vectors/02_15__kitchen_pan__SB6PMCO0.npy,fake
13_11__talking_angry_couch__61T622EK,fake,processed_fake_vectors/13_11__talking_angry_couch__61T622EK.npy,fake
02_01__secret_conversation__YVGY8LOK,fake,processed_fake_vectors/02_01__secret_conversation__YVGY8LOK.npy,fake
27_02__exit_phone_room__6GC9HY9J,fake,processed_fake_vectors/27_02__exit_phone_room__6GC9HY9J.npy,fake
06_15__exit_phone_room__QRCD27P8,fake,processed_fake_vectors/06_15__exit_phone_room__QRCD27P8.npy,fake
10_22__outside_talking_pan_laughing__G48B2EQ2,fake,processed_fake_vectors/10_22__outside_talking_pan_laughing__G48B2EQ2.npy,fake
26_13__kitchen_pan__XRS5W2NC,fake,processed_fake_vectors/26_13__kitchen_pan__XRS5W2NC.npy,fake
02_07__hugging_happy__1JCLEEBQ,fake,processed_fake_vectors/02_07__hugging_happy__1JCLEEBQ.npy,fake
15_25__outside_talking_pan_laughing__BXVA6VQB,fake,processed_fake_vectors/15_25__outside_talking_pan_laughing__BXVA6VQB.npy,fake
11_01__talking_against_wall__WIZ7GKOD,fake,processed_fake_vectors/11_01__talking_against_wall__WIZ7GKOD.npy,fake
04_18__kitchen_still__NAXINA1N,fake,processed_fake_vectors/04_18__kitchen_still__NAXINA1N.npy,fake
22_24__outside_talking_pan_laughing__XL557XC6,fake,processed_fake_vectors/22_24__outside_talking_pan_laughing__XL557XC6.npy,fake
01_15__hugging_happy__02HILKYO,fake,processed_fake_vectors/01_15__hugging_happy__02HILKYO.npy,fake
06_12__outside_talking_pan_laughing__3K21NFNM,fake,processed_fake_vectors/06_12__outside_talking_pan_laughing__3K21NFNM.npy,fake
20_26__secret_conversation__C8GN41DU,fake,processed_fake_vectors/20_26__secret_conversation__C8GN41DU.npy,fake
05_17__walk_down_hall_angry__YTJYYDO9,fake,processed_fake_vectors/05_17__walk_down_hall_angry__YTJYYDO9.npy,fake
13_14__outside_talking_pan_laughing__KMQ3AW6A,fake,processed_fake_vectors/13_14__outside_talking_pan_laughing__KMQ3AW6A.npy,fake
04_15__kitchen_still__46TJ9IOJ,fake,processed_fake_vectors/04_15__kitchen_still__46TJ9IOJ.npy,fake
18_11__walk_down_hall_angry__PT4YKO2R,fake,processed_fake_vectors/18_11__walk_down_hall_angry__PT4YKO2R.npy,fake
14_18__walking_and_outside_surprised__6SB2BR0A,fake,processed_fake_vectors/14_18__walking_and_outside_surprised__6SB2BR0A.npy,fake
03_14__walking_outside_cafe_disgusted__ZC2KYASW,fake,processed_fake_vectors/03_14__walking_outside_cafe_disgusted__ZC2KYASW.npy,fake
05_17__talking_against_wall__M3H96PDQ,fake,processed_fake_vectors/05_17__talking_against_wall__M3H96PDQ.npy,fake
23_22__exit_phone_room__10R2HRAU,fake,processed_fake_vectors/23_22__exit_phone_room__10R2HRAU.npy,fake
17_08__talking_against_wall__ISS1V0B1,fake,processed_fake_vectors/17_08__talking_against_wall__ISS1V0B1.npy,fake
26_14__walking_outside_cafe_disgusted__ILLP29ZH,fake,processed_fake_vectors/26_14__walking_outside_cafe_disgusted__ILLP29ZH.npy,fake
11_01__secret_conversation__FCNL2OVP,fake,processed_fake_vectors/11_01__secret_conversation__FCNL2OVP.npy,fake
03_01__podium_speech_happy__480LQD1C,fake,processed_fake_vectors/03_01__podium_speech_happy__480LQD1C.npy,fake
17_16__hugging_happy__S7UMSIQV,fake,processed_fake_vectors/17_16__hugging_happy__S7UMSIQV.npy,fake
06_02__walking_down_indoor_hall_disgust__GH8TGTBS,fake,processed_fake_vectors/06_02__walking_down_indoor_hall_disgust__GH8TGTBS.npy,fake
03_09__outside_talking_still_laughing__8DTEGQ54,fake,processed_fake_vectors/03_09__outside_talking_still_laughing__8DTEGQ54.npy,fake
01_11__talking_angry_couch__FAFWDR4W,fake,processed_fake_vectors/01_11__talking_angry_couch__FAFWDR4W.npy,fake
13_25__walking_and_outside_surprised__PBM86HKZ,fake,processed_fake_vectors/13_25__walking_and_outside_surprised__PBM86HKZ.npy,fake
04_07__outside_talking_still_laughing__QKCCFKBT,fake,processed_fake_vectors/04_07__outside_talking_still_laughing__QKCCFKBT.npy,fake
09_01__outside_talking_pan_laughing__SJZRV69J,fake,processed_fake_vectors/09_01__outside_talking_pan_laughing__SJZRV69J.npy,fake
13_18__walking_outside_cafe_disgusted__3II4T6H5,fake,processed_fake_vectors/13_18__walking_outside_cafe_disgusted__3II4T6H5.npy,fake
18_03__secret_conversation__32DBR8L4,fake,processed_fake_vectors/18_03__secret_conversation__32DBR8L4.npy,fake
05_16__walking_down_street_outside_angry__94435UY3,fake,processed_fake_vectors/05_16__walking_down_street_outside_angry__94435UY3.npy,fake
28_08__kitchen_pan__6HFK6PB4,fake,processed_fake_vectors/28_08__kitchen_pan__6HFK6PB4.npy,fake
26_25__talking_angry_couch__GJT740J9,fake,processed_fake_vectors/26_25__talking_angry_couch__GJT740J9.npy,fake
06_11__outside_talking_still_laughing__MX659QU8,fake,processed_fake_vectors/06_11__outside_talking_still_laughing__MX659QU8.npy,fake
02_18__outside_talking_still_laughing__OXMEEFUQ,fake,processed_fake_vectors/02_18__outside_talking_still_laughing__OXMEEFUQ.npy,fake
11_26__kitchen_still__7C0VKV43,fake,processed_fake_vectors/11_26__kitchen_still__7C0VKV43.npy,fake
01_03__outside_talking_pan_laughing__ISF9SP4G,fake,processed_fake_vectors/01_03__outside_talking_pan_laughing__ISF9SP4G.npy,fake
01_27__outside_talking_still_laughing__S2YCUY48,fake,processed_fake_vectors/01_27__outside_talking_still_laughing__S2YCUY48.npy,fake
27_06__walking_down_street_outside_angry__S3T7SK9O,fake,processed_fake_vectors/27_06__walking_down_street_outside_angry__S3T7SK9O.npy,fake
07_09__kitchen_pan__N9CWME71,fake,processed_fake_vectors/07_09__kitchen_pan__N9CWME71.npy,fake
02_09__walking_down_street_outside_angry__6KUOFMZW,fake,processed_fake_vectors/02_09__walking_down_street_outside_angry__6KUOFMZW.npy,fake
26_09__talking_against_wall__C3K20JOL,fake,processed_fake_vectors/26_09__talking_against_wall__C3K20JOL.npy,fake
22_10__secret_conversation__PUJR4HJ1,fake,processed_fake_vectors/22_10__secret_conversation__PUJR4HJ1.npy,fake
06_20__kitchen_pan__6SUW7063,fake,processed_fake_vectors/06_20__kitchen_pan__6SUW7063.npy,fake
20_03__talking_angry_couch__9NFWR304,fake,processed_fake_vectors/20_03__talking_angry_couch__9NFWR304.npy,fake
25_11__podium_speech_happy__JX0SAMTC,fake,processed_fake_vectors/25_11__podium_speech_happy__JX0SAMTC.npy,fake
18_26__talking_against_wall__UMEX6HWU,fake,processed_fake_vectors/18_26__talking_against_wall__UMEX6HWU.npy,fake
09_21__walking_down_street_outside_angry__Z8H2TRCI,fake,processed_fake_vectors/09_21__walking_down_street_outside_angry__Z8H2TRCI.npy,fake
01_27__walking_outside_cafe_disgusted__ZYCZ30C0,fake,processed_fake_vectors/01_27__walking_outside_cafe_disgusted__ZYCZ30C0.npy,fake
25_26__walking_down_street_outside_angry__157Z8P8P,fake,processed_fake_vectors/25_26__walking_down_street_outside_angry__157Z8P8P.npy,fake
27_26__meeting_serious__IE9N0ZI9,fake,processed_fake_vectors/27_26__meeting_serious__IE9N0ZI9.npy,fake
19_24__kitchen_still__0ZFOV5ZE,fake,processed_fake_vectors/19_24__kitchen_still__0ZFOV5ZE.npy,fake
17_05__kitchen_pan__C4VHXZFY,fake,processed_fake_vectors/17_05__kitchen_pan__C4VHXZFY.npy,fake
12_01__kitchen_pan__TNI7KUZ6,fake,processed_fake_vectors/12_01__kitchen_pan__TNI7KUZ6.npy,fake
28_16__secret_conversation__X5FNCYON,fake,processed_fake_vectors/28_16__secret_conversation__X5FNCYON.npy,fake
14_15__outside_talking_pan_laughing__OMLZILK3,fake,processed_fake_vectors/14_15__outside_talking_pan_laughing__OMLZILK3.npy,fake
21_03__kitchen_still__V53E3RVB,fake,processed_fake_vectors/21_03__kitchen_still__V53E3RVB.npy,fake
05_08__hugging_happy__FBICSP2C,fake,processed_fake_vectors/05_08__hugging_happy__FBICSP2C.npy,fake
02_15__walking_and_outside_surprised__HTG660F8,fake,processed_fake_vectors/02_15__walking_and_outside_surprised__HTG660F8.npy,fake
13_09__talking_against_wall__LPT427RY,fake,processed_fake_vectors/13_09__talking_against_wall__LPT427RY.npy,fake
12_26__secret_conversation__LI63E4TS,fake,processed_fake_vectors/12_26__secret_conversation__LI63E4TS.npy,fake
19_23__walking_outside_cafe_disgusted__H4SUVFTL,fake,processed_fake_vectors/19_23__walking_outside_cafe_disgusted__H4SUVFTL.npy,fake
21_01__kitchen_pan__03X7CELV,fake,processed_fake_vectors/21_01__kitchen_pan__03X7CELV.npy,fake
11_18__talking_angry_couch__JJ1YREUN,fake,processed_fake_vectors/11_18__talking_angry_couch__JJ1YREUN.npy,fake
07_02__walking_down_street_outside_angry__O4SXNLRL,fake,processed_fake_vectors/07_02__walking_down_street_outside_angry__O4SXNLRL.npy,fake
04_12__kitchen_still__B6YJ9IW1,fake,processed_fake_vectors/04_12__kitchen_still__B6YJ9IW1.npy,fake
20_25__outside_talking_still_laughing__M786RTSM,fake,processed_fake_vectors/20_25__outside_talking_still_laughing__M786RTSM.npy,fake
14_15__talking_against_wall__3FRJCJ0V,fake,processed_fake_vectors/14_15__talking_against_wall__3FRJCJ0V.npy,fake
20_14__talking_angry_couch__R7SPX6OK,fake,processed_fake_vectors/20_14__talking_angry_couch__R7SPX6OK.npy,fake
11_18__talking_against_wall__PT4YKO2R,fake,processed_fake_vectors/11_18__talking_against_wall__PT4YKO2R.npy,fake
10_22__podium_speech_happy__EHARPYBT,fake,processed_fake_vectors/10_22__podium_speech_happy__EHARPYBT.npy,fake
02_21__outside_talking_still_laughing__Z0XHPQAR,fake,processed_fake_vectors/02_21__outside_talking_still_laughing__Z0XHPQAR.npy,fake
18_09__outside_talking_pan_laughing__3VP8836C,fake,processed_fake_vectors/18_09__outside_talking_pan_laughing__3VP8836C.npy,fake
18_26__walk_down_hall_angry__AI94QW74,fake,processed_fake_vectors/18_26__walk_down_hall_angry__AI94QW74.npy,fake
07_12__kitchen_pan__88BSFG9O,fake,processed_fake_vectors/07_12__kitchen_pan__88BSFG9O.npy,fake
03_06__podium_speech_happy__ZFRX9RKW,fake,processed_fake_vectors/03_06__podium_speech_happy__ZFRX9RKW.npy,fake
02_09__podium_speech_happy__9TDCEK1Q,fake,processed_fake_vectors/02_09__podium_speech_happy__9TDCEK1Q.npy,fake
03_09__secret_conversation__8DTEGQ54,fake,processed_fake_vectors/03_09__secret_conversation__8DTEGQ54.npy,fake
24_19__walking_down_street_outside_angry__59PN7WZ2,fake,processed_fake_vectors/24_19__walking_down_street_outside_angry__59PN7WZ2.npy,fake
02_07__outside_talking_pan_laughing__34PVT42V,fake,processed_fake_vectors/02_07__outside_talking_pan_laughing__34PVT42V.npy,fake
27_20__walking_and_outside_surprised__LM907ECA,fake,processed_fake_vectors/27_20__walking_and_outside_surprised__LM907ECA.npy,fake
19_24__exit_phone_room__59PN7WZ2,fake,processed_fake_vectors/19_24__exit_phone_room__59PN7WZ2.npy,fake
25_02__outside_talking_still_laughing__Z7FQ69VP,fake,processed_fake_vectors/25_02__outside_talking_still_laughing__Z7FQ69VP.npy,fake
18_06__walking_outside_cafe_disgusted__XJ76YU5A,fake,processed_fake_vectors/18_06__walking_outside_cafe_disgusted__XJ76YU5A.npy,fake
26_03__kitchen_pan__WBSXBL82,fake,processed_fake_vectors/26_03__kitchen_pan__WBSXBL82.npy,fake
11_21__walking_outside_cafe_disgusted__T7DK03O1,fake,processed_fake_vectors/11_21__walking_outside_cafe_disgusted__T7DK03O1.npy,fake
26_03__talking_against_wall__WBSXBL82,fake,processed_fake_vectors/26_03__talking_against_wall__WBSXBL82.npy,fake
13_02__exit_phone_room__PLNVLO74,fake,processed_fake_vectors/13_02__exit_phone_room__PLNVLO74.npy,fake
13_27__outside_talking_pan_laughing__A1OSUJE9,fake,processed_fake_vectors/13_27__outside_talking_pan_laughing__A1OSUJE9.npy,fake
06_18__outside_talking_pan_laughing__MVXBDKGB,fake,processed_fake_vectors/06_18__outside_talking_pan_laughing__MVXBDKGB.npy,fake
13_26__kitchen_still__XRS5W2NC,fake,processed_fake_vectors/13_26__kitchen_still__XRS5W2NC.npy,fake
10_19__exit_phone_room__O2IKR6YM,fake,processed_fake_vectors/10_19__exit_phone_room__O2IKR6YM.npy,fake
27_25__walking_outside_cafe_disgusted__1KU29EUL,fake,processed_fake_vectors/27_25__walking_outside_cafe_disgusted__1KU29EUL.npy,fake
18_26__kitchen_still__C9VUQS9O,fake,processed_fake_vectors/18_26__kitchen_still__C9VUQS9O.npy,fake
21_11__exit_phone_room__DTBJTNSN,fake,processed_fake_vectors/21_11__exit_phone_room__DTBJTNSN.npy,fake
13_11__outside_talking_still_laughing__XXKQ4XM0,fake,processed_fake_vectors/13_11__outside_talking_still_laughing__XXKQ4XM0.npy,fake
09_21__podium_speech_happy__JEELOMN2,fake,processed_fake_vectors/09_21__podium_speech_happy__JEELOMN2.npy,fake
21_06__walking_outside_cafe_disgusted__058I9NIZ,fake,processed_fake_vectors/21_06__walking_outside_cafe_disgusted__058I9NIZ.npy,fake
17_16__walk_down_hall_angry__S7UMSIQV,fake,processed_fake_vectors/17_16__walk_down_hall_angry__S7UMSIQV.npy,fake
09_26__walking_down_street_outside_angry__C3K20JOL,fake,processed_fake_vectors/09_26__walking_down_street_outside_angry__C3K20JOL.npy,fake
13_11__podium_speech_happy__XXKQ4XM0,fake,processed_fake_vectors/13_11__podium_speech_happy__XXKQ4XM0.npy,fake
14_20__talking_against_wall__R7SPX6OK,fake,processed_fake_vectors/14_20__talking_against_wall__R7SPX6OK.npy,fake
13_02__exit_phone_room__CP5HFV3K,fake,processed_fake_vectors/13_02__exit_phone_room__CP5HFV3K.npy,fake
02_15__talking_against_wall__QYSDT9SO,fake,processed_fake_vectors/02_15__talking_against_wall__QYSDT9SO.npy,fake
27_13__kitchen_still__A1OSUJE9,fake,processed_fake_vectors/27_13__kitchen_still__A1OSUJE9.npy,fake
05_16__walking_outside_cafe_disgusted__O56DDU3S,fake,processed_fake_vectors/05_16__walking_outside_cafe_disgusted__O56DDU3S.npy,fake
09_01__talking_against_wall__O8HNNX43,fake,processed_fake_vectors/09_01__talking_against_wall__O8HNNX43.npy,fake
12_25__walking_and_outside_surprised__G26LG5N7,fake,processed_fake_vectors/12_25__walking_and_outside_surprised__G26LG5N7.npy,fake
18_27__walk_down_hall_angry__BSOLX3SI,fake,processed_fake_vectors/18_27__walk_down_hall_angry__BSOLX3SI.npy,fake
03_20__meeting_serious__61SVZ2J7,fake,processed_fake_vectors/03_20__meeting_serious__61SVZ2J7.npy,fake
28_05__walking_down_street_outside_angry__W3J028UG,fake,processed_fake_vectors/28_05__walking_down_street_outside_angry__W3J028UG.npy,fake
25_09__walking_outside_cafe_disgusted__5041ODBN,fake,processed_fake_vectors/25_09__walking_outside_cafe_disgusted__5041ODBN.npy,fake
